SKU;Descricao SKU;PEP;Cod. ;Desc. BIOS;PLM
3052946;POSITIVO MASTER N4340 T8256N1NSDVA;SEMPEP;11176620;BIOS NL40CU1-D3 V0112.X 0710PO4 50W PD;NL40CU1
3052947;POSITIVO MASTER N4340 F8256N1NSDVA;SEMPEP;11176620;BIOS NL40CU1-D3 V0112.X 0710PO4 50W PD;NL40CU1
3052961;POSITIVO MASTER N4340 F8512N1NSDVA;SEMPEP;11176620;BIOS NL40CU1-D3 V0112.X 0710PO4 50W PD;NL40CU1
3052982;POSITIVO MASTER N1112 C41282NSEUC;SEMPEP;11173396;BIOS YP11G-E  1.22.X PD;YP11G-E
3052986;POSITIVO MASTER N4340 T4256N1NSD0A;SEMPEP;11187944;BIOS NL40CU1-D3 V0114.X 0710PO4 36W PD;NL40CU1
3052987;POSITIVO MASTER N6340 CENIBRA;H4-00770;11171327;BIOS 0102.2.X.i219.P CF40CM non vPro;CF40CM
3052988;POSITIVO MASTER N4340 T4256N1NSDVA;SEMPEP;11176620;BIOS NL40CU1-D3 V0112.X 0710PO4 50W PD;NL40CU1
3052989;POSITIVO MASTER N4340 F8256N1NSD0A;SEMPEP;11176620;BIOS NL40CU1-D3 V0112.X 0710PO4 50W PD;NL40CU1
3052990;POSITIVO MASTER N4340 F8256N1NSDVA;SEMPEP;11176620;BIOS NL40CU1-D3 V0112.X 0710PO4 50W PD;NL40CU1
3052994;POSITIVO MASTER N4340 F8512N1NSD0A;SEMPEP;11176620;BIOS NL40CU1-D3 V0112.X 0710PO4 50W PD;NL40CU1
3052995;POSITIVO MASTER N4340 F8512N1NSDVA;SEMPEP;11176620;BIOS NL40CU1-D3 V0112.X 0710PO4 50W PD;NL40CU1
3052996;POSITIVO MASTER N4340 S8256N1NSDVA;SEMPEP;11176620;BIOS NL40CU1-D3 V0112.X 0710PO4 50W PD;NL40CU1
3052997;POSITIVO MASTER N4340 T4256N1NSD0A;SEMPEP;11176620;BIOS NL40CU1-D3 V0112.X 0710PO4 50W PD;NL40CU1
3052998;POSITIVO MASTER N4340 S8512N1NSDVA;SEMPEP;11176620;BIOS NL40CU1-D3 V0112.X 0710PO4 50W PD;NL40CU1
3053012;POSITIVO MASTER N4340 S7256N1NSDVA;SEMPEP;11176620;BIOS NL40CU1-D3 V0112.X 0710PO4 50W PD;NL40CU1
3053013;MASTER N1250 C4064N2NSAVC GEN3;SEMPEP;11173397;BIOS N14DP7-V2 1.12.X;N14DP7-V2
3053055;POSITIVO MASTER N1250 C4500 GEN3;SEMPEP;11173397;BIOS N14DP7-V2 1.12.X;N14DP7-V2
3053075;POSITIVO MASTER N1110 C40322NSEVC-1;SEMPEP;11176555;BIOS NP11G-ER1 V1.27X 32GB ATUAL CKD PD;NP11G-ER1
3053077;POSITIVO MASTER N1112 C41282NSEVC-1;SEMPEP;11173396;BIOS YP11G-E  1.22.X PD;YP11G-E
3053102;POSITIVO MASTER N4350 T4256N1NSD0A;SEMPEP;11189794;BIOS NL40MU1 V1.04.X EC06PO1 50WH PD;NL40MU1
3053103;POSITIVO MASTER N4350 T4256N1NSDXA;SEMPEP;11189794;BIOS NL40MU1 V1.04.X EC06PO1 50WH PD;NL40MU1
3053104;POSITIVO MASTER N4350 F8256N1NSD0A;SEMPEP;11189794;BIOS NL40MU1 V1.04.X EC06PO1 50WH PD;NL40MU1
3053105;POSITIVO MASTER N4350 F8256N1NSDXA;SEMPEP;11189794;BIOS NL40MU1 V1.04.X EC06PO1 50WH PD;NL40MU1
3053106;POSITIVO MASTER N4350 F8512N1NSD0A;SEMPEP;11189794;BIOS NL40MU1 V1.04.X EC06PO1 50WH PD;NL40MU1
3053107;POSITIVO MASTER N4350 F8512N1NSDXA;SEMPEP;11189794;BIOS NL40MU1 V1.04.X EC06PO1 50WH PD;NL40MU1
3053108;POSITIVO MASTER N4350 F7256N1NSDXA;SEMPEP;11189794;BIOS NL40MU1 V1.04.X EC06PO1 50WH PD;NL40MU1
3053109;POSITIVO MASTER N4350 F7512N1NSDXA;SEMPEP;11189794;BIOS NL40MU1 V1.04.X EC06PO1 50WH PD;NL40MU1
3053110;POSITIVO MASTER N4350 F7512N1NSD0A;SEMPEP;11189794;BIOS NL40MU1 V1.04.X EC06PO1 50WH PD;NL40MU1
3053111;POSITIVO MASTER N4350 S8256N1NSDXA;SEMPEP;11189794;BIOS NL40MU1 V1.04.X EC06PO1 50WH PD;NL40MU1
3053118;NTB MASTER N1250 H4-00759 TEL2;H4-00759;11175501;BIOS N14DP7-V2 N5030 V1.14.X;N14DP7-V2
3053127;POSITIVO MASTER N4350 S8512N1NSD0A;SEMPEP;11189794;BIOS NL40MU1 V1.04.X EC06PO1 50WH PD;NL40MU1
3053129;POSITIVO MASTER N4350 S7256N1NSDXA;SEMPEP;11189794;BIOS NL40MU1 V1.04.X EC06PO1 50WH PD;NL40MU1
3053131;POSITIVO MASTER N4350 S8512N1NSDXA;SEMPEP;11189794;BIOS NL40MU1 V1.04.X EC06PO1 50WH PD;NL40MU1
3053135;POSITIVO MASTER N4350 S7512N1NSD0A;SEMPEP;11189794;BIOS NL40MU1 V1.04.X EC06PO1 50WH PD;NL40MU1
3053136;POSITIVO MASTER N4350 S7512N1NSDXA;SEMPEP;11189794;BIOS NL40MU1 V1.04.X EC06PO1 50WH PD;NL40MU1
3053152;POSITIVO MASTER N4340 T4256N1NSD0A-1;SEMPEP;11176620;BIOS NL40CU1-D3 V0112.X 0710PO4 50W PD;NL40CU1
3053153;POSITIVO MASTER N1112 H3-03611;H3-03611;11179457;BIOS YP11G-ER1 V1.06.X PD;YP11G-ER1
3053193;POS MASTER N1250 C4500N2NSA0A GEN4 MAO;SEMPEP;11184029;BIOS N14DP9 V1.22.X EC R-Ctrl PD;N14DP9
3053196;NTB MASTER N1250 H4-00759 TEL4;H4-00759;11189824;BIOS N14DP9 V1.23.X EC R-Ctrl PD;N14DP9
3053200;POSITIVO MASTER N1110 C41282NSEVC MAO;SEMPEP;11176558;BIOS NP11G-E V1.24.X PD;NP11G-E
3053202;POSITIVO MASTER N4340 T7256N1NSDVA;SEMPEP;11176620;BIOS NL40CU1-D3 V0112.X 0710PO4 50W PD;NL40CU1
3053203;POSITIVO MASTER N4340 T7256N1NSDVA;SEMPEP;11187947;BIOS NL40CU1-D3 V0114.X 0710PO4 50W PD;NL40CU1
3053208;MASTER N4350 F8256N1NSDXA-1 MAO;SEMPEP;11189794;BIOS NL40MU1 V1.04.X EC06PO1 50WH PD;NL40MU1
3053214;POSITIVO MASTER N2240 T4256N20A;SEMPEP;11212309;BIOS N14KP6-TG V1.13 EC_1.18;N14KP6-TG
3053215;POSITIVO MASTER N2240 T4256N2WC;SEMPEP;11212309;BIOS N14KP6-TG V1.13 EC_1.18;N14KP6-TG
3053216;POSITIVO MASTER N2240 T4256N2XC;SEMPEP;11212309;BIOS N14KP6-TG V1.13 EC_1.18;N14KP6-TG
3053217;POSITIVO MASTER N2240 F8256N20A;SEMPEP;11212309;BIOS N14KP6-TG V1.13 EC_1.18;N14KP6-TG
3053218;POSITIVO MASTER N2240 F8256N2WC;SEMPEP;11212309;BIOS N14KP6-TG V1.13 EC_1.18;N14KP6-TG
3053219;POSITIVO MASTER N2240 F8256N2XC;SEMPEP;11212309;BIOS N14KP6-TG V1.13 EC_1.18;N14KP6-TG
3053229;POSITIVO MASTER N4350 F8256N1NSDVA;SEMPEP;11184034;BIOS NL40MU1 V1.04.X.D.G3 50W SED-SC;NL40MU1
3053230;POSITIVO MASTER N4350 F8256N1NSDVA-1;SEMPEP;11184034;BIOS NL40MU1 V1.04.X.D.G3 50W SED-SC;NL40MU1
3053242;POSITIVO MASTER N4350 T8256N1NSDVA;SEMPEP;11189794;BIOS NL40MU1 V1.04.X EC06PO1 50WH PD;NL40MU1
3053276;POSITIVO MASTER N4350 T4256N1NSDXA-1;SEMPEP;11189794;BIOS NL40MU1 V1.04.X EC06PO1 50WH PD;NL40MU1
3053277;POSITIVO MASTER N4350 F8512N1NSDXA-1;SEMPEP;11189794;BIOS NL40MU1 V1.04.X EC06PO1 50WH PD;NL40MU1
3053278;POSITIVO MASTER N4350 F7256N1NSDXA-1;SEMPEP;11189794;BIOS NL40MU1 V1.04.X EC06PO1 50WH PD;NL40MU1
3053279;POSITIVO MASTER N4350 F7512N1NSDXA-1;SEMPEP;11189794;BIOS NL40MU1 V1.04.X EC06PO1 50WH PD;NL40MU1
3053280;POSITIVO MASTER N4350 S8256N1NSDXA-1;SEMPEP;11189794;BIOS NL40MU1 V1.04.X EC06PO1 50WH PD;NL40MU1
3053281;POSITIVO MASTER N4350 S8512N1NSDXA-1;SEMPEP;11189794;BIOS NL40MU1 V1.04.X EC06PO1 50WH PD;NL40MU1
3053282;POSITIVO MASTER N4350 S7256N1NSDXA-1;SEMPEP;11189794;BIOS NL40MU1 V1.04.X EC06PO1 50WH PD;NL40MU1
3053283;POSITIVO MASTER N4350 S7512N1NSDXA-1;SEMPEP;11189794;BIOS NL40MU1 V1.04.X EC06PO1 50WH PD;NL40MU1
3053322;POSITIVO MASTER N6440 S7512N1XC-1;SEMPEP;11203378;BIOS DN50E_4.0.2.X.I219V.P NC PD Â ;DN50E
3053324;POSITIVO MASTER N6440 S7512N10A;SEMPEP;11203378;BIOS DN50E_4.0.2.X.I219V.P NC PD Â ;DN50E
3053325;POSITIVO MASTER N6440 T4256N1XC-1;SEMPEP;11203378;BIOS DN50E_4.0.2.X.I219V.P NC PD Â ;DN50E
3053326;POSITIVO MASTER N6440 T4256N10A;SEMPEP;11203378;BIOS DN50E_4.0.2.X.I219V.P NC PD Â ;DN50E
3053327;POSITIVO MASTER N6440 T4256N1XC;SEMPEP;11203378;BIOS DN50E_4.0.2.X.I219V.P NC PD Â ;DN50E
3053328;POSITIVO MASTER N6440 F8256N10A;SEMPEP;11203378;BIOS DN50E_4.0.2.X.I219V.P NC PD Â ;DN50E
3053330;POSITIVO MASTER N6440 F8256N1XC;SEMPEP;11203378;BIOS DN50E_4.0.2.X.I219V.P NC PD Â ;DN50E
3053331;POSITIVO MASTER N6440 F8256N1XC-1;SEMPEP;11203378;BIOS DN50E_4.0.2.X.I219V.P NC PD Â ;DN50E
3053332;POSITIVO MASTER N6440 F8512N10A;SEMPEP;11193460;BIOS DN50E_3.3.1.X.I219V.P NC PD;DN50E
3053333;POSITIVO MASTER N6440 F8512N1XC;SEMPEP;11203378;BIOS DN50E_4.0.2.X.I219V.P NC PD Â ;DN50E
3053334;POSITIVO MASTER N6440 F8512N1XC-1;SEMPEP;11203378;BIOS DN50E_4.0.2.X.I219V.P NC PD Â ;DN50E
3053335;POSITIVO MASTER N6440 F7256N1XC;SEMPEP;11203378;BIOS DN50E_4.0.2.X.I219V.P NC PD Â ;DN50E
3053336;POSITIVO MASTER N6440 F7256N1XC-1;SEMPEP;11203378;BIOS DN50E_4.0.2.X.I219V.P NC PD Â ;DN50E
3053337;POSITIVO MASTER N6440 F7512N10A;SEMPEP;11203378;BIOS DN50E_4.0.2.X.I219V.P NC PD Â ;DN50E
3053338;POSITIVO MASTER N6440 F7512N1XC;SEMPEP;11203378;BIOS DN50E_4.0.2.X.I219V.P NC PD Â ;DN50E
3053339;POSITIVO MASTER N6440 F7512N1XC-1;SEMPEP;11203378;BIOS DN50E_4.0.2.X.I219V.P NC PD Â ;DN50E
3053340;POSITIVO MASTER N6440 F7256N1XC-2;SEMPEP;11203378;BIOS DN50E_4.0.2.X.I219V.P NC PD Â ;DN50E
3053341;POSITIVO MASTER N6440 S8256N1XC;SEMPEP;11203378;BIOS DN50E_4.0.2.X.I219V.P NC PD Â ;DN50E
3053352;POSITIVO MASTER N6440 S8256N1XC-1;SEMPEP;11203378;BIOS DN50E_4.0.2.X.I219V.P NC PD Â ;DN50E
3053353;POSITIVO MASTER N6440 S8512N10A;SEMPEP;11203378;BIOS DN50E_4.0.2.X.I219V.P NC PD Â ;DN50E
3053354;POSITIVO MASTER N6440 S8512N1XC;SEMPEP;11203378;BIOS DN50E_4.0.2.X.I219V.P NC PD Â ;DN50E
3053355;POSITIVO MASTER N6440 S8512N1XC-1;SEMPEP;11203378;BIOS DN50E_4.0.2.X.I219V.P NC PD Â ;DN50E
3053356;POSITIVO MASTER N6440 S7256N1XC;SEMPEP;11203378;BIOS DN50E_4.0.2.X.I219V.P NC PD Â ;DN50E
3053357;POSITIVO MASTER N6440 S7256N1XC-1;SEMPEP;11203378;BIOS DN50E_4.0.2.X.I219V.P NC PD Â ;DN50E
3053359;POSITIVO MASTER N6440 S7512N1XC;SEMPEP;11203378;BIOS DN50E_4.0.2.X.I219V.P NC PD Â ;DN50E
3053360;POSITIVO MASTER N6440 S7256N1XC-2;SEMPEP;11203378;BIOS DN50E_4.0.2.X.I219V.P NC PD Â ;DN50E
3053393;POS MASTER N4340 F8256N1NSDVA-3;SEMPEP;11187947;BIOS NL40CU1-D3 V0114.X 0710PO4 50W PD;NL40CU1
3053402;POS MASTER N4340 F8256N1NSD0A-1;SEMPEP;11187947;BIOS NL40CU1-D3 V0114.X 0710PO4 50W PD;NL40CU1
3053422;POSITIVO MASTER N4350 F8256N1NSDVA-2;SEMPEP;11184034;BIOS NL40MU1 V1.04.X.D.G3 50W SED-SC;NL40MU1
3053423;POSITIVO MASTER N4350 F8512N1NSDXA-2;SEMPEP;11189794;BIOS NL40MU1 V1.04.X EC06PO1 50WH PD;NL40MU1
3053425;POSITIVO MASTER N4350 F7256N1NSDXA-2;SEMPEP;11189794;BIOS NL40MU1 V1.04.X EC06PO1 50WH PD;NL40MU1
3053432;POSITIVO MASTER N4350 F8256N1NSDVA-3;SEMPEP;11184034;BIOS NL40MU1 V1.04.X.D.G3 50W SED-SC;NL40MU1
3053433;POSITIVO MASTER N4350 F8256N1NSDXA-2;SEMPEP;11189794;BIOS NL40MU1 V1.04.X EC06PO1 50WH PD;NL40MU1
3053442;POSITIVO MASTER N4350 F7512N1NSDXA-2;SEMPEP;11189794;BIOS NL40MU1 V1.04.X EC06PO1 50WH PD;NL40MU1
3053452;POS MASTER N4350 F8256N1NSDVA-4;SEMPEP;11184034;BIOS NL40MU1 V1.04.X.D.G3 50W SED-SC;NL40MU1
3053453;POSITIVO MASTER N8440 F8512N1XC;SEMPEP;11193459;BIOS DN50E_3.3.1.X.I219LM.P NC PD;DN50E
3053462;POS MASTER N4350 F8256N1NSDVA-5;SEMPEP;11184034;BIOS NL40MU1 V1.04.X.D.G3 50W SED-SC;NL40MU1
3053463;MASTER N4350 F8512N1NSDXA-3;SEMPEP;11189794;BIOS NL40MU1 V1.04.X EC06PO1 50WH PD;NL40MU1
3053464;MASTER N4350 F7256N1NSDXA-3;SEMPEP;11189794;BIOS NL40MU1 V1.04.X EC06PO1 50WH PD;NL40MU1
3053465;MASTER N4350 F7512N1NSDXA-3;SEMPEP;11189794;BIOS NL40MU1 V1.04.X EC06PO1 50WH PD;NL40MU1
3053472;MASTER N4350 F8256N1NSDXA-3;SEMPEP;11189794;BIOS NL40MU1 V1.04.X EC06PO1 50WH PD;NL40MU1
3053484;POSITIVO MASTER N4340 T7256N1NSDVA-1;SEMPEP;11187947;BIOS NL40CU1 V0114.X 0710PO4 50W PD;NL40CU1
3053494;POSITIVO MASTER N2240 T4256N2XC-1;SEMPEP;11212309;BIOS N14KP6-TG V1.13 EC_1.18;N14KP6-TG
3053495;POSITIVO MASTER N2240 F8256N2XC-2;SEMPEP;11212309;BIOS N14KP6-TG V1.13 EC_1.18;N14KP6-TG
3053496;POSITIVO MASTER N2240 F8256N2XC-3;SEMPEP;11212309;BIOS N14KP6-TG V1.13 EC_1.18;N14KP6-TG
3053497;POSITIVO MASTER N2240 F8256N2XC-1;SEMPEP;11212309;BIOS N14KP6-TG V1.13 EC_1.18;N14KP6-TG
3053498;POSITIVO MASTER N4350 T7256N1NSDXA-1;SEMPEP;11189794;BIOS NL40MU1 V1.04.X EC06PO1 50WH PD;NL40MU1
3053499;POSITIVO MASTER N6440 T8256N10A;SEMPEP;11203378;BIOS DN50E_4.0.2.X.I219V.P NC PD Â ;DN50E
3053500;POSITIVO MASTER N1112 C41282NSEXC;SEMPEP;11193450;BIOS YP11G-ER1 V1.08X;YP11G-ER1
3053501;POSITIVO MASTER N2240 T8256N2XC-1;H4-00759;11189831;BIOS POSITIVO N14KP6-TG V1.04.X EC1.13 P;N14KP6-TG
3053502;POSITIVO MASTER N1110 C40642NSE0A;SEMPEP;11175002;BIOS NP11G-ER2 1.32X PD;NP11G-ER2
3053503;POSITIVO MASTER N1110 C464N1NSEXD;SEMPEP;11189834;BIOS NP11G-ER2  V1.05.X_4GB_X64 CUCO SW;NP11G-ER2
3053504;POSITIVO MASTER N2240 F8256N2WC-1;SEMPEP;11212309;BIOS N14KP6-TG V1.13 EC_1.18;N14KP6-TG
3053505;POSITIVO MASTER N2240 F8256N2XC-4;SEMPEP;11212309;BIOS N14KP6-TG V1.13 EC_1.18;N14KP6-TG
3053506;POSITIVO MASTER N2240 F8256N20A-1;SEMPEP;11212309;BIOS N14KP6-TG V1.13 EC_1.18;N14KP6-TG
3053507;POSITIVO MASTER N8440 F16512N1XC-1;SEMPEP;11190995;BIOS DN50E_2.8.4.X.I219LM.P EC1.11 NC PD;DN50E
3053508;POS MASTER N1250 C4064N2NSAXC-1 GEN3;SEMPEP;11175539;BIOS N14DP7-V2 V1.15.X PD;N14DP7-V2
3053509;POSITIVO MASTER N8440 S8256N1XC;SEMPEP;11205990;BIOS DN50E_4.0.2.X.I219LM.P NC PD;DN50E
3053510;POSITIVO MASTER N8440 F8256N1XC;SEMPEP;11205990;BIOS DN50E_4.0.2.X.I219LM.P NC PD;DN50E
3053512;NTB POS MASTER N1250 P4128N1NSDXB;H4-00759;11175501;BIOS N14DP7-V2 N5030 V1.14.X;N14DP7-V2
3053513;NTB POS MASTER N1250 P4128N1NSDXB V4;H4-00759;11184029;BIOS N14DP9 V1.22.X EC R-Ctrl PD;N14DP9
3053515;POSITIVO MASTER N2240 F8256N2XC-5;SEMPEP;11212309;BIOS N14KP6-TG V1.13 EC_1.18;N14KP6-TG
3053516;POSITIVO MASTER N1110 C464N1NSEXC;SEMPEP;11175002;BIOS NP11G-ER2 1.32X PD;NP11G-ER2
3053517;POSITIVO MASTER N6340 F8256N1NSEXC;SEMPEP;11175028;BIOS CF40CM 0105.2.X.i219NvPro NAC PD;CF40CM
3053518;POSITIVO MASTER N1250 C8500N2NSA0A GEN4;SEMPEP;11192313;BIOS N14DP9_8GB V1.25.X EC R-Ctrl PD;N14DP9
3053519;POSITIVO MASTER N1250 C464N2NSAXD GEN4;SEMPEP;11184029;BIOS N14DP9 V1.22.X EC R-Ctrl PD;N14DP9
3053523;POSITIVO MASTER N2240 T4128N2XC-1;SEMPEP;11212309;BIOS N14KP6-TG V1.13 EC_1.18;N14KP6-TG
3053532;POSITIVO MASTER N2240 F8256N2XC-5;H4-00759;11189831;BIOS POSITIVO N14KP6-TG V1.04.X EC1.13 P;N14KP6-TG
3053534;POSITIVO MASTER N6440 F8256N1XE;SEMPEP;11190996;BIOS DN50E_2.8.4.X.I219V.P EC1.11 NC PD;DN50E
3053535;POSITIVO MASTER N6440 S8256N1XE;SEMPEP;11190996;BIOS DN50E_2.8.4.X.I219V.P EC1.11 NC PD;DN50E
3053542;POSITIVO MASTER N1112 C81282NSEXC;SEMPEP;11209566;BIOS YP11G-E V1.12X PM_PT_GROSSA;YP11G-E
3053552;POSITIVO MASTER N6340 S8256N1NSE0A;SEMPEP;11178461;BIOS CF40CM 0108.2.X.i219_NvPro NAC PD;CF40CM
3053553;POSITIVO MASTER N6340 F8256N1NSE0A-1;SEMPEP;11178460;BIOS CF40CM 0108.2.X.i219_vPro NAC PD;CF40CM
3053554;POSITIVO MASTER N6340 S8256N1NSE0A-1;SEMPEP;11178460;BIOS CF40CM 0108.2.X.i219_vPro NAC PD;CF40CM
3053555;POSITIVO MASTER N6340 F8256N1NSE0A;SEMPEP;11178461;BIOS CF40CM 0108.2.X.i219_NvPro NAC PD;CF40CM
3053562;POSITIVO MASTER N1250 C4128N2NSAXC GEN5;H4-00759;11198602;BIOS N14DP9R V1.09.X_EC R-LINK PD;N14DP9R
3053565;POSITIVO MASTER N6440 T8256N1XA;SEMPEP;11193460;BIOS DN50E_3.3.1.X.I219V.P NC PD;DN50E
3053572;POSITIVO MASTER N6440 F7256N1XE;SEMPEP;11190996;BIOS DN50E_2.8.4.X.I219V.P EC1.11 NC PD;DN50E
3053592;POSITIVO MASTER N2240 T8256N2WC;SEMPEP;11212309;BIOS N14KP6-TG V1.13 EC_1.18;N14KP6-TG
3053602;POSITIVO MASTER N6340 S8256N1NSEXC;SEMPEP;11178461;BIOS CF40CM 0108.2.X.i219_NvPro NAC PD;CF40CM
3053603;POSITIVO MASTER N6340 S8256N1NSEAA;SEMPEP;11178461;BIOS CF40CM 0108.2.X.i219_NvPro NAC PD;CF40CM
3053604;POSITIVO MASTER N6340 F8256N1NSEAA;SEMPEP;11178461;BIOS CF40CM 0108.2.X.i219_NvPro NAC PD;CF40CM
3053605;POSITIVO MASTER N4340 T8256N1NSDXC MAO;SEMPEP;11187947;BIOS NL40CU1 V0114.X 0710PO4 50W PD;NL40CU1
3053606;POSITIVO MASTER N4340 T8256N1NSDAA MAO;SEMPEP;11187947;BIOS NL40CU1 V0114.X 0710PO4 50W PD;NL40CU1
3053607;POSITIVO MASTER N4340 F8256N1NSDAA MAO;SEMPEP;11187947;BIOS NL40CU1 V0114.X 0710PO4 50W PD;NL40CU1
3053608;POSITIVO MASTER N6440 T8512N10A MAO;SEMPEP;11193460;BIOS DN50E_3.3.1.X.I219V.P NC PD;DN50E
3053609;POSITIVO MASTER N8340 F8256N1NSEXE MAO;SEMPEP;11178470;BIOS CF40CM 0108.2.X.i219_vPro DIAG PD;CF40CM-V2
3053609;POSITIVO MASTER N8340 F8256N1NSEXE MAO;SEMPEP;11167857;BIOS CF40CM 0102.1.X.D5.i219.P H3-03407;CF40CM
3053609;POSITIVO MASTER N8340 F8256N1NSEXE MAO;SEMPEP;11178487;BIOS CF40CM V0108.2.X.i219vPro SRJ7T DIG;CF40CM_CML2
3053609;POSITIVO MASTER N8340 F8256N1NSEXE MAO;SEMPEP;11178460;BIOS CF40CM 0108.2.X.i219_vPro NAC PD;CF40CM-V2
3053610;POSITIVO MASTER N1110 C464N1NSEXE MAO;SEMPEP;11175553;BIOS NP11G-ER1 V1.27X EMMC 64;NP11G-ER1
3053611;POSITIVO MASTER N8440 F8512N10A;SEMPEP;11205990;BIOS DN50E_4.0.2.X.I219LM.P NC PD;DN50E
3053612;POSITIVO MASTER N6340 F8256N1NSEXC-1;SEMPEP;11178461;BIOS CF40CM 0108.2.X.i219_NvPro NAC PD;CF40CM
3053632;POS MASTER N6140 BLACKSTONE F8256EAA;SEMPEP;11124561;BIOS M14KL01 V.0105X PD;M14KL01
3053633;POSITIVO MASTER N6440 S7512N10A-1;SEMPEP;11194210;BIOS DN50E_3.3.1.X.I219V.P_NSLock NC PD;DN50E
3053642;POSITVO MASTER N1250;H3-04028;11198571;BIOS N14DP7-V2 V1.17.X eMMC-OFF;N14DP7-V2
3053643;POSITIVO MASTER N2240 T8128N2XC;H4-00759;11189831;BIOS POSITIVO N14KP6-TG V1.04.X EC1.13 P;N14KP6-TG
3053652;POSITIVO MASTER N2240 F8256N2XC-6;H4-00759;11189831;BIOS POSITIVO N14KP6-TG V1.04.X EC1.13 P;N14KP6-TG
3053653;POSITIVO MASTER N2240 T4128N2XC;H4-00759;11189831;BIOS POSITIVO N14KP6-TG V1.04.X EC1.13 P;N14KP6-TG
3053654;POSITIVO MASTER N4340 F8256N1NSDWA;SEMPEP;11187947;BIOS NL40CU1 V0114.X 0710PO4 50W PD;NL40CU1
3053662;POSITIVO MASTER N4340 T4128N1NSDVA;SEMPEP;11187947;BIOS NL40CU1 V0114.X 0710PO4 50W PD;NL40CU1
3053672;POSITIVO MASTER N6440 T8256N1XC;SEMPEP;11202379;BIOS DN50E_3.8.5.X.I219V.P NC PD;DN50E
3053682;POSITIVO MASTER N4340 F8256N1NSDXC;SEMPEP;11187947;BIOS NL40CU1-D3 V0114.X 0710PO4 50W PD;NL40CU1
3053683;POSITIVO MASTER N4340 F7256N1NSDXC;SEMPEP;11187947;BIOS NL40CU1-D3 V0114.X 0710PO4 50W PD;NL40CU1
3053696;POSITIVO MASTER N2240 T8256N2XC;SEMPEP;11212309;BIOS N14KP6-TG V1.13 EC_1.18;N14KP6-TG
3053703;POSITIVO MASTER N8440 F7512N10A;SEMPEP;11202946;BIOS DN50E_3.8.5.XD10.I219LM.P_PGJ;DN50E
3053704;POSITIVO MASTER N6440 T8256N10A-1;SEMPEP;11203402;BIOS DN50E_4.0.2.XD10.I219V.P NC DIAG;DN50E
3053713;POSITIVO MASTER N6440 T81256N10A;SEMPEP;11203378;BIOS DN50E_4.0.2.X.I219V.P NC PD Â ;DN50E
3053722;POSITIVO MASTER N4340 S8256N1NSDWC;SEMPEP;11187947;BIOS NL40CU1-D3 V0114.X 0710PO4 50W PD;NL40CU1
3053723;POSITIVO MASTER N4340 T8128N1NSDWC;SEMPEP;11187947;BIOS NL40CU1-D3 V0114.X 0710PO4 50W PD;NL40CU1
3053724;POSITIVO MASTER N4340 T8256N1NSDWC;SEMPEP;11187947;BIOS NL40CU1-D3 V0114.X 0710PO4 50W PD;NL40CU1
3053728;POSITIVO MASTER N6445 H8256N20A MAO;SEMPEP;11216350;BIOS ARN50 V1.37X EC1.37_CP MASTER;ARN50
3053732;POSITIVO MASTER N6445 H8512N2XC MAO;SEMPEP;11202948;BIOS ARN50_1.30.X_EC1.30_PST;ARN50
3053733;POSITIVO MASTER N6445 I8512N20A MAO;SEMPEP;11202948;BIOS ARN50_1.30.X_EC1.30_PST;ARN50
3053735;POSITIVO MASTER N6445 H7512N2XC MAO;SEMPEP;11212441;BIOS ARN50 V1.36X EC_CP MASTER;ARN50
3053752;POSITIVO MASTER N6440 F7256N1XA;SEMPEP;11193460;BIOS DN50E_3.3.1.X.I219V.P NC PD;DN50E
3053753;POSITIVO MASTER N8440 F8256N1XC-1;SEMPEP;11209562;BIOS_DN50E_RPL_6.4.1.X.D10_I219LM.P DIAG;DN50E-RPL
3053763;POSITIVO MASTER N6440 F8256N10A-1;SEMPEP;11202374;BIOS DN50E_3.4.5.X.L.I219V.P NC PD;DN50E
3053765;POSITIVO MASTER N6440 T8512N10A-1;SEMPEP;11209561;BIOS_DN50E_RPL_6.4.1.X_I219V.P NC PD;DN50E-RPL
3053766;POSITIVO MASTER N6440 F8256N1XC-2;SEMPEP;11212186;BIOS_DN50E_RPL_6.7.X_I219V_MN_MASTER;DN50E-RPL
3053775;POSITIVO MASTER N6440 F8512N1XC-2;SEMPEP;11212186;BIOS_DN50E_RPL_6.7.X_I219V_MN_MASTER;DN50E-RPL
3053776;POSITIVO MASTER N6440 F8512N10A-1;SEMPEP;11209561;BIOS_DN50E_RPL_6.4.1.X_I219V.P NC PD;DN50E-RPL
3053783;POSITIVO MASTER N6440 S8256N10A;SEMPEP;11209593;BIOS_DN50E_RPL_6.4.X_I219V_MASTER ;DN50E-RPL
3053787;POSITIVO MASTER N6440 S7512N1XC-2;SEMPEP;11209595;BIOS_DN50E_4.3.X_I219V_MASTER;DN50E
3053788;POSITIVO MASTER N6440;H3-04037;11202383;BIOS DN50E_3.8.5.X.D10.I219V.P NC DIAG;DN50E
3053789;POSITIVO MASTER N4350 F8256N1NSDWC;SEMPEP;11189794;BIOS NL40MU1 V1.04.X EC06PO1 50WH PD;NL40MU1
3053793;POSITIVO MASTER N6440 F81T0N10A;SEMPEP;11203402;BIOS DN50E_4.0.2.XD10.I219V.P NC DIAG;DN50E
